,reaction,starting electrophile SMILES,input electrophile SMILES,nucleophile SMILES,"3,3 Catalyst Substituent ",N Catalyst Substituent,solvent,Temperature (Celsius),Temperature (Kelvin),yield (%),ee (%),e.r. 1,e.r. 2,ddG,reference ,Link,Unnamed: 0,ster1,ster2,ster3,polarxx,polarxy,polaryy,polarzx,polaryz,polarzz,mean_polar,HOMO,LUMO,biggest distance,major_axis,Axis_2,Axis_3,Vbur75,old_name
230,3e,COC(=O)/C=C/c1ccc(Br)cc1,COC(=O)/C=C/c1ccc(Br)cc1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-40,233.15,97.0,95,97.5,2.5,1.69636056402112,"J. Am. Chem. Soc. 2018, 140, 12671−12682",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
231,3f,COC(=O)/C=C/c1cccc(Br)c1,COC(=O)/C=C/c1cccc(Br)c1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-40,233.15,92.0,95,97.5,2.5,1.69636056402112,"J. Am. Chem. Soc. 2018, 140, 12671−12683",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
232,3g,COC(=O)/C=C/c1ccccc1Br,COC(=O)/C=C/c1ccccc1Br,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-40,233.15,70.0,95,97.5,2.5,1.69636056402112,"J. Am. Chem. Soc. 2018, 140, 12671−12684",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
233,3h,COC(=O)/C=C/c1ccc(F)cc1,COC(=O)/C=C/c1ccc(F)cc1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-40,233.15,98.0,94,97.0,3.0,1.6095584853367,"J. Am. Chem. Soc. 2018, 140, 12671−12685",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
234,3i,COC(=O)/C=C/c1ccc(C(F)(F)F)cc1,COC(=O)/C=C/c1ccc(C(F)(F)F)cc1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-40,233.15,98.0,95,97.5,2.5,1.69636056402112,"J. Am. Chem. Soc. 2018, 140, 12671−12686",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
235,3j,COC(=O)/C=C/c1ccc(C#N)cc1,COC(=O)/C=C/c1ccc(C#N)cc1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)C(F)(F)F,toluene,-40,233.15,94.0,90,95.0,5.0,1.36338095271341,"J. Am. Chem. Soc. 2018, 140, 12671−12687",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
236,3k,COC(=O)/C=C/c1ccc(OC)cc1,COC(=O)/C=C/c1ccc(OC)cc1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,97.0,90,95.0,5.0,1.4803340689659,"J. Am. Chem. Soc. 2018, 140, 12671−12688",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
237,3l,COC(=O)/C=C/c2ccc1OCOc1c2,COC(=O)/C=C/c2ccc1OCOc1c2,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-20,253.15,94.0,92,96.0,4.0,1.59778531372503,"J. Am. Chem. Soc. 2018, 140, 12671−12689",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
238,3m,COC(=O)/C=C/c1cccc2ccccc12,COC(=O)/C=C/c1cccc2ccccc12,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-40,233.15,99.0,95,97.5,2.5,1.69636056402112,"J. Am. Chem. Soc. 2018, 140, 12671−12690",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
239,3n,COC(=O)/C=C/c1ccco1,COC(=O)/C=C/c1ccco1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)C(F)(F)F,toluene,-40,233.15,89.0,88,94.0,6.0,1.27405963005616,"J. Am. Chem. Soc. 2018, 140, 12671−12691",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
240,3o,COC(=O)/C=C/c1cccs1,COC(=O)/C=C/c1cccs1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)C(F)(F)F,toluene,-40,233.15,90.0,88,94.0,6.0,1.27405963005616,"J. Am. Chem. Soc. 2018, 140, 12671−12692",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
241,3p,COC(=O)/C=C/CCc1ccccc1,COC(=O)/C=C/CCc1ccccc1,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-80,193.15,89.0,93,96.5,3.5,1.27230322448813,"J. Am. Chem. Soc. 2018, 140, 12671−12693",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
242,3q,CCCCCCC/C=C/C(=O)OC,CCCCCCC/C=C/C(=O)OC,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-80,193.15,80.0,97,98.5,1.5,1.6051921195859,"J. Am. Chem. Soc. 2018, 140, 12671−12694",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
243,3r,COC(=O)/C=C/CC(C)C,COC(=O)/C=C/CC(C)C,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-80,193.15,85.0,94,97.0,3.0,1.33341720541618,"J. Am. Chem. Soc. 2018, 140, 12671−12695",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
244,3s,CCC/C=C/C(=O)OC,CCC/C=C/C(=O)OC,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-80,193.15,76.0,93,96.5,3.5,1.27230322448813,"J. Am. Chem. Soc. 2018, 140, 12671−12696",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
245,3t,COC(=O)/C=C/C(C)C,COC(=O)/C=C/C(C)C,C1=CCC=C1,c4ccc3c1ccccc1C2(CCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)F,neat/cyclopentadiene xs,-60,213.15,98.0,91,95.5,4.5,1.29325075378244,"J. Am. Chem. Soc. 2018, 140, 12671−12697",,ph_fluorene_cyclobutyl_4_1_m062x,10.73,2.02,6.5,383.465,-10.898,244.782,-3.578,-8.219,146.35,258.2,-0.25944,-0.02008,13.2422218630665,13.210125,7.440612,3.846721,9.47519010737826,c4ccc3c1ccccc1C2(CCC2)c3c4
246,3u,CC/C=C/C(=O)OC,CC/C=C/C(=O)OC,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-80,193.15,76.0,91,95.5,4.5,1.17190421343223,"J. Am. Chem. Soc. 2018, 140, 12671−12698",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
247,3v,COC(=O)/C=C/CBr,COC(=O)/C=C/CBr,C1=CCC=C1,FC(F)(F)c1cccc(C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,toluene,-80,193.15,88.0,74,87.0,13.0,0.729199986862732,"J. Am. Chem. Soc. 2018, 140, 12671−12699",,ph35cf3_1_1_m062x,7.47,2.51,4.96,221.862,0.0,158.853,0.0,14.055,103.655,161.46,-0.30349,-0.03128,9.77025869236107,9.471022,6.830997,2.698051,11.8485902454348,FC(F)(F)c1cccc(C(F)(F)F)c1
248,3w,C/C=C/C(=O)OC,C/C=C/C(=O)OC,C1=CCC=C1,c4ccc3c1ccccc1C2(CCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)F,neat/cyclopentadiene xs,-80,193.15,78.0,94,97.0,3.0,1.33341720541618,"J. Am. Chem. Soc. 2018, 140, 12671−12700",,ph_fluorene_cyclobutyl_4_1_m062x,10.73,2.02,6.5,383.465,-10.898,244.782,-3.578,-8.219,146.35,258.2,-0.25944,-0.02008,13.2422218630665,13.210125,7.440612,3.846721,9.47519010737826,c4ccc3c1ccccc1C2(CCC2)c3c4
249,3x (diene scope),COC(=O)/C=C/CCc1ccccc1,COC(=O)/C=C/CCc1ccccc1,C=C(C)C(=C)C,c4ccc3c1ccccc1C2(CCCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neat/diene xs,-20,253.15,82.0,84,92.0,8.0,1.22790438187938,"J. Am. Chem. Soc. 2018, 140, 12671−12701",,ph_fluorene_cp_7_1_m062x,10.73,2.05,6.71,389.885,14.634,258.609,4.34,-9.505,157.191,268.56,-0.25879,-0.01954,13.2404592165869,13.185351,7.626149,3.999595,12.2527680457912,c4ccc3c1ccccc1C2(CCCC2)c3c4
250,3y,COC(=O)/C=C/CCc1ccccc1,COC(=O)/C=C/CCc1ccccc1,C=C/C=C/C,c4ccc3c1ccccc1C2(CCCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neat/diene xs,0,273.15,52.0,38,69.0,31.0,0.434045437435689,"J. Am. Chem. Soc. 2018, 140, 12671−12702",,ph_fluorene_cp_7_1_m062x,10.73,2.05,6.71,389.885,14.634,258.609,4.34,-9.505,157.191,268.56,-0.25879,-0.01954,13.2404592165869,13.185351,7.626149,3.999595,12.2527680457912,c4ccc3c1ccccc1C2(CCCC2)c3c4
251,3z,COC(=O)/C=C/CCc1ccccc1,COC(=O)/C=C/CCc1ccccc1,C=CC(=C)C,c4ccc3c1ccccc1C2(CCCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neat/diene xs,-20,253.15,99.0,92,96.0,4.0,1.59778531372503,"J. Am. Chem. Soc. 2018, 140, 12671−12703",,ph_fluorene_cp_7_1_m062x,10.73,2.05,6.71,389.885,14.634,258.609,4.34,-9.505,157.191,268.56,-0.25879,-0.01954,13.2404592165869,13.185351,7.626149,3.999595,12.2527680457912,c4ccc3c1ccccc1C2(CCCC2)c3c4
252,3aa,COC(=O)/C=C/CCc1ccccc1,COC(=O)/C=C/CCc1ccccc1,C1=CCCC=C1,c4ccc3c1ccccc1C2(CCCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neat/diene xs,0,273.15,99.0,97,98.5,1.5,2.2700400075842,"J. Am. Chem. Soc. 2018, 140, 12671−12704",,ph_fluorene_cp_7_1_m062x,10.73,2.05,6.71,389.885,14.634,258.609,4.34,-9.505,157.191,268.56,-0.25879,-0.01954,13.2404592165869,13.185351,7.626149,3.999595,12.2527680457912,c4ccc3c1ccccc1C2(CCCC2)c3c4
253,3bb,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,C=C(C)C(=C)C,c4ccc3c1ccccc1C2(CCCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neat/diene xs,0,273.15,55.0,90,95.0,5.0,1.5972871852184,"J. Am. Chem. Soc. 2018, 140, 12671−12705",,ph_fluorene_cp_7_1_m062x,10.73,2.05,6.71,389.885,14.634,258.609,4.34,-9.505,157.191,268.56,-0.25879,-0.01954,13.2404592165869,13.185351,7.626149,3.999595,12.2527680457912,c4ccc3c1ccccc1C2(CCCC2)c3c4
254,3dd,COC(=O)/C=C/c1ccccc1,COC(=O)/C=C/c1ccccc1,C=CC(=C)C,c4ccc3c1ccccc1C2(CCCC2)c3c4,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,neat/diene xs,0,273.15,71.0,96,98.0,2.0,2.11121871885583,"J. Am. Chem. Soc. 2018, 140, 12671−12706",,ph_fluorene_cp_7_1_m062x,10.73,2.05,6.71,389.885,14.634,258.609,4.34,-9.505,157.191,268.56,-0.25879,-0.01954,13.2404592165869,13.185351,7.626149,3.999595,12.2527680457912,c4ccc3c1ccccc1C2(CCCC2)c3c4
255,1a4a (SI page 13),C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,57,78.5,21.5,0.766830094527937,"Nat. Commun. 2019, 10, 770",https://static-content.springer.com/esm/art%3A10.1038%2Fs41467-019-08374-z/MediaObjects/41467_2019_8374_MOESM1_ESM.pdf,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
256,1a4a,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,80,90.0,10.0,0.851573715266586,"Nat. Commun. 2019, 10, 770",https://www.nature.com/articles/s41467-019-08374-z#MOESM1,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
257,1b4a,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,57,78.5,21.5,0.766830094527937,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
258,1b4a,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,79,89.5,10.5,0.830505055568161,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
259,1c4a,C/C=C/C=O,C/C=C/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,38,69.0,31.0,0.473771360686255,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
260,1c4a,C/C=C/C=O,C/C=C/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,40,70.0,30.0,0.328385452424762,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
261,1d4a,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,31,65.5,34.5,0.379606477947566,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
262,1d4a,O=C/C=C/c1ccccc1,O=C/C=C/c1ccccc1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,29,64.5,35.5,0.231429399635243,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
263,1e4a,CC/C=C(C)/C=O,CC/C=C(C)/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,32,66.0,34.0,0.392753685448848,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
264,1e4a,CC/C=C(C)/C=O,CC/C=C(C)/C=O,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,40,70.0,30.0,0.328385452424762,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
265,1f4a,O=CC1=CCCCC1,O=CC1=CCCCC1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,25,298.15,,6,53.0,47.0,0.0711405587793623,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
266,1f4a,O=CC1=CCCCC1,O=CC1=CCCCC1,C1=CCC=C1,c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,25,62.5,37.5,0.197979614269175,"Nat. Commun. 2019, 10, 770",,phenyl_idp_1_1_m062x,6.85,1.7,3.23,195.699,0.0,130.546,0.0,0.0,78.673,134.97,-0.27988,-0.00575,9.24379800000005,9.243798,4.025508,1.478844,8.30449535728804,c1ccccc1
267,1a4b (SI page 14),C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,62,81.0,19.0,0.561977398699491,"Nat. Commun. 2019, 10, 770",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1
268,1a4c,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,CCc1cccc(CC)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,91,95.5,4.5,1.18403886746725,"Nat. Commun. 2019, 10, 770",,ph_35et_5_1_m062x,6.84,2.44,5.27,246.182,0.0,183.583,0.0,-16.914,133.129,187.63,-0.27476,-0.00345,9.94497358379684,9.231137,8.231757,3.344133,11.3141041805734,CCc1cccc(CC)c1
269,1a4d,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,46,73.0,27.0,0.385483782741176,"Nat. Commun. 2019, 10, 770",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1
270,1a4e,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,38,69.0,31.0,0.310100556893921,"Nat. Commun. 2019, 10, 770",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1
271,1a4f,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c2ccc1ccccc1c2,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,88,94.0,6.0,1.06640676305151,"Nat. Commun. 2019, 10, 770",,2naphth_idp_1_1_m062x,8.98,1.7,4.42,296.137,6.544,173.487,0.484,2.244,100.17,189.93,-0.26066,-0.02697,11.4272056086503,11.407403,5.399177,2.120202,10.6941209998869,c2ccc1ccccc1c2
272,1a4g,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,75,87.5,12.5,0.754172310058055,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3
273,1a4h,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)C(F)(F)F,CH2Cl2,-78,195.15,,86,93.0,7.0,1.00251775704442,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3
274,1a4i,C=C(C=O)CC,C=C(C=O)CC,C1=CCC=C1,c3ccc2ccc1ccccc1c2c3,NS(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,CH2Cl2,-78,195.15,,82,91.0,9.0,0.896690630869186,"Nat. Commun. 2019, 10, 770",,ph_2phenanthryl_2_1_m062x,11.15,1.7,4.49,398.67,-3.093,216.418,1.097,3.542,119.968,245.02,-0.2624,-0.02488,13.5419959841396,13.534199,5.547484,2.268856,7.76716575469507,c3ccc2ccc1ccccc1c2c3
275,1b4b,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,36,68.0,32.0,0.292137754526229,"Nat. Commun. 2019, 10, 770",,ph_35prf_37_1_m062x,8.47,2.09,6.9,219.08,3.344,269.797,-14.54,17.381,150.891,213.26,-0.30558,-0.03457,11.3342537333604,10.61721,10.475027,3.604966,13.5412077737138,FC(F)(F)C(F)(F)C(F)(F)c1cccc(C(F)(F)C(F)(F)C(F)(F)F)c1
276,1b4c,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,CCc1cccc(CC)c1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,89,94.5,5.5,1.10218564765954,"Nat. Commun. 2019, 10, 770",,ph_35et_5_1_m062x,6.84,2.44,5.27,246.182,0.0,183.583,0.0,-16.914,133.129,187.63,-0.27476,-0.00345,9.94497358379684,9.231137,8.231757,3.344133,11.3141041805734,CCc1cccc(CC)c1
277,1b4d,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,Cc1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,46,73.0,27.0,0.385483782741176,"Nat. Commun. 2019, 10, 770",,ph_4me_2_1_m062x,7.91,1.71,3.23,224.093,0.187,139.133,-0.444,-0.203,87.739,150.32,-0.27296,-0.00208,10.1422232858064,10.092066,4.035209,1.730127,8.86213291218795,Cc1ccccc1
278,1b4e,C=C(C=O)Cc1ccccc1,C=C(C=O)Cc1ccccc1,C1=CCC=C1,CC(C)(C)c1ccccc1,NS(=O)(=O)C(F)(F)F,CH2Cl2,-78,195.15,,15,57.5,42.5,0.117154362721962,"Nat. Commun. 2019, 10, 770",,ph4tbu_idp_1_1_m062x,9.04,2.81,3.31,273.895,-0.275,169.051,0.008,1.277,121.196,188.05,-0.2733,-0.00301,11.5007243963751,11.42182,4.245001,4.06217,11.0168045649678,CC(C)(C)c1ccccc1
